symbol,name,contractAddress,balance,decimals
General Dynamics,General Dynamics,0x87857118ba0c0768e25d7779cb4761d1a33d5ccd,10000000000000.0,18
SPILLWAYS,SpillWays,0x8790f2fc7ca2e7db841307fb3f4e72a03baf7b47,1000.0,18
UNI-V2,Uniswap V2,0x87ffcda0c507117683f0bc0defb683eebe9c223b,10.0,18
INU,Bank of Inu,0x8807da74fe74803f4e98950f66488da507ac3d80,2241873417324.383419628480673349,18
PKC,Punkcoin,0x88158fa8d3d76b7340d87db3d4204336496420b0,1.0,18
PEPECASH,PEPECASH,0x891b45dbbbfd08ccede429527609e4f4813092b4,14724573.078093993,9
SynergyAI,Synergy AI,0x898f86c018625e3094e31d691bb857c937986b1c,36367678.49613281,9
BITE,BITE,0x89b69663a56d9333bb0dbaf7310ac5abf1992b20,990277.14751229912508279,18
DIONE,Dione Protocol,0x89b69f2d1adffa9a253d40840b6baa7fc903d697,0.98,9
BABYPEPE,BabyPepe,0x89c786c3c669ad19e8b2228d855afe9b29965def,24951045396617.444310426055291696,18
SAI,Single Collateral DAI,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0.7988,18
GOOSE,GooseTown Token,0x8a1822bf6889130b43572cdb3e41b015ba2197b0,420000.0,18
GUD,Gud Coin,0x8a350a6920c0e682160a02fd23ee86906f1a55f3,18452373.760398457,9
ECHOPEPE,ECHOPEPE,0x8a42a270777e2d655ba0bce8776e6c5438e82850,16226674372.13351753,8
EDOGE,EtherDoge,0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5,420690000000069.0,18
Azuki,AzukiCoin,0x8aa8d3703ca52b47263e33f2efc4dfa82f20c9af,767387143.779415173800484933,18
Samsung,Samsung Metaverse,0x8ab448a98840f13e38e1a25328abe3eba190809b,71546381.262074968871813781,18
$HPEPE,HexPepe,0x8b0612fbfbfc950d6373a80ac0cb16d7a6c4164d,500000000000.0,9
RITTY,Roaring Kitty,0x8b609feb91f765764ff6637e2e9880456fd0e181,0.000000000000000069,18
JIZZ,JizzRocket,0x8b937af714ac7e2129bd33d93641f52b665ca352,100000.0,18
APT,Aptos,0x8ba3d1c8c8f0804d0c20179a956ac27856a05f66,3428734.910585251904228989,18
ALEX,AlexMasmej,0x8ba6dcc667d3ff64c1a2123ce72ff5f0199e5315,1.0,4
$ASTRO,ASTRO,0x8bb8d15c34456c3f4ee9e34dad451edcd49eb286,240000000.0,18
BERC,Fair BERC20,0x8bf5bd6701e693929345176a5b4a22f7ab09b1d5,105000.0,18
Vitalik.eth,vitalik.eth,0x8c2de711cac01e89e8e70616f9a39f2047494476,22060760461219.416771739582056405,18
XLAB,XcelToken Plus,0x8c4e7f814d40f8929f9112c5d09016f923d34472,50.0,18
AAA,Moon Rabbit,0x8c6bf16c273636523c29db7db04396143770f6a0,702635036.0,18
GETH,Goerli ETH NFT,0x8c92e2680a3e6cc73a728084df0692fe140a878f,200848.304105976812741789,18
PROPHET,Prophet,0x8d5db0c1f0681071cb38a382ae6704588d9da587,2.293824419,9
SWC,SW Capital,0x8dca21c5c8165886ea1fa800ff9321ec74fde2c0,58498.088862634994277619,18
FLOKIS,FLOKI SANTA,0x8df994371e3cfe3d218d2b8f42b5bf414651fcd8,550000000000.0,18
Twitter,ElonMusk Twitter,0x8e06a202a6e53412992540ab7e438a5cf281585d,767387143.779415173800484933,18
Shell,Shell Metaverse,0x8e11e37286a56a7d5c9b4de58829ddcb6a7f4983,767387143.779415173800484933,18
ApeX,ApeX Protocol,0x8e49dc57bbf92fc2f7e58e9fb4996764acc4a9b8,767387143.779415173800484933,18
Patek Philippe,Patek Philippe Metaverse,0x8e546846a9a15bbdb695599b32d5d2de37d151e4,2326311093419.377654066122510847,18
TikTok,TikTok DAO,0x8e644627c75985e041784f5e086fff1f27a43b16,767387143.779415173800484933,18
SHIB0.5,Half Shiba Inu,0x8eb94a06b4716093dbfe335cbdb098deb2dcde1b,33.216085024531963676,18
OTHR,Otherdeed,0x8eca24ed7e36cf4ba3a7a01bc51bcd086b2c6597,3578150.036261154712545733,18
FRIK,Killforcoin,0x8edf9f879c83e53b961188d4e96d8a304ecbed65,100000000.0,18
TYRANT,Fable Of The Dragon,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27,1000.0,9
Amazon,Amazon Metaverse,0x8ee84fed29b2e7161d373976c5a13e933793ca3e,767387143.779415173800484933,18
Louis Vuitton,Louis Vuitton Metaverse,0x8ee9be0b2474f182ede855f98850a27057b4c34b,767387143.779415173800484933,18
WHAT,What,0x8f28708c1cc0d9dafe5ed6d794d9c53a2881007c,976620.576960000752082222,18
Twit,Twit,0x8f46cb2d0ee0565f11d56135d10e3834c26f7688,13114036.544766998919390094,18
TDT,The Dragon Tyrant,0x8f4b12863cd1a460a86fe62d00a8a39e7d40acbe,114817053.237864677677758408,18
PEKIN,Pekinese,0x8f64807a3ae3e6ff00bf1cc39b425e06e12703fb,14999999999.0,18
DAS,DAS PROTOKOLL,0x8f81703e7d29d43a046ba49ffb1f1c2ae10359ea,100000.0,18
REQ,Request,0x8f8221afbb33998d8584a2b05749ba73c37a938a,126.0,18
TSUKA,Dejitaru Tsuka,0x8f929d4cd8fc17e45d8088f9f4b4bd226d1354c2,40000000000.0,18
RC,RocketChain,0x8fc9a5275a39811504faf4e7658d53a406ab313f,500000000000.0,9
YEAR,EtherWrapped,0x9010a15184da16e3a7c5b4aa50094dfe3bb36989,235585686.360625851483208031,18
DORKL2.0,ᗪOᖇK ᒪOᖇᗪ2.0,0x901e2785713c23f5a0361595fe6765e2804d6fd0,53042433.536827859098323845,18
0001,Elon Musk,0x903565ea21dcbce782804167ae878b96fd6fc45e,500000.0,18
Dino2.0,Dino2.0,0x905734d993b59932118ce991949ec811ea7f7002,77588128.147063741,9
OPENAI,OpenAI Game,0x9094861969938fbb8a79ce9c196f197877712039,12574018.357913393649643196,18
TIME,Time,0x909a89f5c898179293cf39422c7f75be830c7439,3600.0,18
HOTBIT,Hotbit Inu,0x909b779d39ee4e07058232846f7b333efb11ae6a,32893777.80196487935403765,18
Boshih,Boshih Inu,0x90eff92ad4253313f17fc220a6f7424f48034a0e,98115363.934401927,9
B3,Ryoshi B3 Vision,0x91043eb3399cdc0e09a4055aa8611b18ebf6f763,210000000.0,18
MCL,Monkey Claw,0x913e4930d175f5438ed0a2a748484081edc589d7,5011482.793841547673458177,18
Epic Games,Epic Games,0x91763b0402b831d41ede8be1895daefc6db1baf1,767387143.779415173800484933,18
TEEMO,TEEMO,0x91b0f3b29b0fe11bc63b8e1aa0f2c5c8d7433451,5516837455.97527983606519393,18
ZLC,ZhangLongCoin,0x921f7dcca4b269b8666fef030fc6ca46944c4c08,35997.0,18
ETHDYDX,dYdX (ethDYDX),0x92d6c1e31e14520e676a687f0a93788b716beff5,5.948874786769952967,18
BVB,Black Vitalik,0x9310bbb650e1555605b671873a8688eb6cde44d3,33478360.408566678,9
AIMBOT_Dividends,AIMBOT_Dividends,0x93314ee69bf8f943504654f9a8eced0071526439,10.45,18
BMW,BMW Metaverse,0x9340a3e01f08724cefdf021089cff65e7a461cf0,767387143.779415173800484933,18
Toyota,Toyota Metaverse,0x934d0ec59cb2c4c211fc7af31c828a535b17a2ff,767387143.779415173800484933,18
SMOLC,Smolting Classic,0x937feb561e5e7593141c3c0f2bf35f9001530c6b,0.000000000000000001,18
OIL,OIL,0x938467e8b5b215b1244ba4c4e4fc93e466d865ea,1000000.0,18
WAAAAT,rizz lord,0x93cc8ad02b2fdb5d3e6c0f6c56251a38324668b7,10000000.0,9
Pranksy,Pranksy DAO,0x93df2ea01fd9644614b420c521efa33b48826c0a,767387143.779415173800484933,18
PINU,Protocol Inu,0x94236f3a7b8c7135c581e660cc7b46ab6fb9645b,500000.0,9
KYC,KeyChain,0x94aa0b1724242ea98e17ed987bbb1b8aff20a16c,2600000.0,9
CNX,Cryptonex (CNX) - Global Blockchain Acquiring,0x94d6b4fb35fb08cb34aa716ab40049ec88002079,1000.0,8
x,x,0x9541dbd4ed6bb80adb1f5b206260fc0cece1b806,50000000000000.0,9
ETE,Eterium,0x954b7997b8bfa9b3d642c477549e284551012f05,10000000.0,9
SHIB,Shiba Inu,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,3.141608072057993353,18
OPTIMUS,Optimus Games,0x9643c6f2c556ce2ad94b9464f0177e5c4f1d8d69,15454633.405712463635365181,18
Gucci,Gucci Metaverse,0x9664b461e94a002978262a895be73295101e97e0,767387143.779415173800484933,18
TSHIRT,DIE TSHIRT,0x96f1f7c5da94fef123fd383c5d7de54ddd7c1af1,100000000.0,18
SUZUREN,SUZUREN,0x972ec8f73c0c122126dda0bc6607a5b59320f587,342899210.775557846746918862,18
𝕍,𝕍,0x9740781102b6d821acb4d94ea68ec8a5e4ca6bd2,30000000.0,9
OGSM,OGSMINEM,0x9778ac3d5a2f916aa9abf1eb85c207d990ca2655,3018052014.0,18
APE,BAYC Token,0x978a77ef76f23c06d951d2e827741ed334e2ff2f,115456965217.378579179416304561,18
MNTO,Minato,0x97a9bac06f90940bce9caec2b880ff17707519e4,1.43,18
C9C,C9COIN,0x97f2d7ba34ee770037ae3989c74926e3253886cd,5000.0,18
OCD,OCD,0x9805aa6674390bc2be44621c4ef82a2567ef1a1a,3949118072.0,18
BONE,Bone ShibaSwap,0x9813037ee2218799597d83d4a5b6f3b6778218d9,150.0,18
NUTS,NutsDAO,0x981dc247745800bd2ca28a4bf147f0385eaa0bc0,8.8888,18
FEP,Feed Every Pepe,0x98241a2c8fd2f593e084d39b82126a833bae3a51,1980000.0,9
FLOKI,Floki,0x98444491f5cd276776d83412d5717599f993902a,25500000.0,8
Wendys,Wendys Metaverse,0x98fec279d9c8d5207cd9432eca4c86068ab255e6,767387143.779415173800484933,18
ALPHAD,ALPHA DEPLOYER,0x999bd5d01485c65ecd4a4fa2c85c92ecec0fa804,127.07,9
AIGHT,Everything is Aight,0x99c28c8ae46acd54a9b6ced68aea953195ce9294,100000.0,9
BEEP,BEEP coin,0x9a0df129e798438a8ad995368bd82baa7eee8913,10000000.0,18
MEMECC,MEMECOINSCAP,0x9a13c8a1385e94add824e72a30dbc7a1af34e613,100000000.0,18
USD++,PieDAO USD++ Pool,0x9a48bd0ec040ea4f1d3147c025cd4076a2e71e3e,1.0,18
ElonMusk,ElonMusk,0x9a81fefa474f4a033e49e973e4c2c1dd73a32fc5,100000000000.0,18
RSTLSS,Restless,0x9a8d89cc551686214c32e39985174c8816822a19,200000000000.0,18
Adobe,Adobe Metaverse,0x9abacdf9f3ad8db6f4bac4b52afe94377419e8cc,767387143.779415173800484933,18
ONESHIB,ONESHIB,0x9add4225c8600d73ce1c43963b8317a51dfc210c,3156450442.98519884,8
SPARTA,Spartan,0x9ae822f9c77dbc5550590a630d7011e6d101c06c,10000.0,9
TUSDT,TUSDT,0x9af70ab10f94feaf59b00b2cc20c7ae57e21954e,20000.0,6
Boeing,Boeing Metaverse,0x9afb5fe639527ceb6f2607ec8487a236243017ce,767387143.779415173800484933,18
ATM,ATMChain,0x9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139,99.0,8
Subway,Subway Metaverse,0x9b4109cfbf22348260db8d36780554d7fd3898ff,767387143.779415173800484933,18
Bush,Bushido,0x9b991287f62a356c37e9efa74969b9c5adafe3c8,250000000000000.0,18
BEN,Ben,0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,69.0,18
Bvlgari,Bvlgari Metaverse,0x9c1fa86c7150458ec56a9733301dc5fcde873ad9,767387143.779415173800484933,18
VTX,Vitalik6900,0x9c8e9f81997edf9dc66835f99e86aa893a0c44fc,66716100.0,9
MT,MT,0x9cd3f9a820c737e4937b8420a550897cf59bb86f,210345000000000.0,18
0xSec,0xSec,0x9cde7597921959b7b2ccad98d8b203b282978875,16396038.381221208659447678,18
Playboy,Playboy Metaverse,0x9d67b63002f1e9e3b74822a5a7229cbede7a1976,767387143.779415173800484933,18
FOO,FOO,0x9d8e0bc17dba2d1720e80f3c9f2718b896b73636,9800.00057827,8
Richard Mille,Richard Mille Metaverse,0x9ddec70ab6ff39491c449d5ce3a02a852dc8b80a,1362278646.514605156944690081,18
VIKY,Cute Ether Club,0x9dfd7a66eb5a937cf15de7e0102de8ed7022a96f,17421300000.0,18
OSC,OldSchoolCartoon,0x9e09164e04a960ae6c69421a1fb6b0b06d262c6f,45723767.629437482034233125,18
Sucide,Suicide,0x9e1320043f69cd9fed4d63fc2a11508cee35486e,195999.02,9
SOL,SolisCoin,0x9eee6f049397fb7307cd970612efee1e8c8f412c,236388487336.941806642418687059,18
AKI,AKITSUKI,0x9efdfc77017cb9b878300ecdca21fab0529a22a0,66883684.094011061,9
ASW,AdaSwap,0x9f0f0c7ca28667cfe9cc66913d85b5385117399f,5300743.512750904530062844,18
MUSK,Musk,0x9f11a990c24886b1db1e2474b1ffe678ddd1f4ba,24635856555.307523675533829754,18
,,0x9f409968b8722bee386042a1f342a04504ff0cc5,1386.254988,18
CENT,Centurion Inu,0x9f91d9f9070b0478abb5a9918c79b5dd533f672c,57168816298411.491369247,9
DISNEY,Disney Metaverse,0x9fc499e6215f2aa51b61eae1cfffdf52418bf712,767387143.779415173800484933,18
aWBTC,Aave interest bearing WBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,0.00007264,8
FARM,Harvest Finance,0xa0246c9032bc3a600820415ae600c6388619a14d,0.072141786847459606,18
SHIBA2,Shiba v2 Limited,0xa0335820dc549dbfae5b8d691331cadfca7026e0,101.0,18
UNI-V2,Uniswap V2,0xa05dbff666f155dbef69fe0cde810a85225dcb7f,22360.679774997896963091,18
VitalikButerin,VittelalibabaIkeabundesligateslaring,0xa093266cad33d656622afabad2f3523d87da0268,5000000.0,18
Google,Google Metaverse,0xa098c8749c3765d677216fe1ebe7dbf9f1acc232,767387143.779415173800484933,18
APOLLO,Apollo 11,0xa0a85f43c5e286187266833a5e986cb8a1a8b9f9,319769034.52364334,9
USDC,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,60.271956,6
BABADOGE,Babadoge,0xa0f446f4754ce940588693ca91a67f16ca5aeafc,25000000000000.0,18
ZUZALU,Zuzalu,0xa0fcae2bc95c3164382cf66e9ab6e5a199a2aca4,2000000.0,18
BIBI,人民的货币,0xa151ebbcaea452f7592f9484fd9d832ec3575881,1050000000.0,18
AXE,Axe,0xa17b1712dba02a7ba477b5b161cc526bed404b66,50000.0,9
SHITAMA,SHITAMA,0xa1a7a1c19e6cc4c79ea5f4b344181cf1be07e6d6,10000000000000.0,18
PepeXAI,PepeXAI Corp,0xa1c7eefe76e6662a68f08fddb95cccc1367dffae,4958307818985.68869860815527194,18
SHIB2.0,SHIBA INU2.0,0xa1e9ff42c47b62cfb21968c02a2a1cdae8012529,23823560124.332056106270951244,18
TRUMP,Trump inu,0xa20ffc2ae2f9c2526dace7588f7fdb1265bbd783,250000000.0,18
Punk,Punk Coin,0xa227de65722742aa9269ec5d4d2a99c45b35cc5f,767387143.779415173800484933,18
FKLOYAL,FKLOYAL,0xa27c5da538f6e864d74cef904ab221f0c777efce,100000000000.0,18
SWD,SW DAO,0xa2acedd90e2df78bcc2e76faf6e26bb4e2b66194,678139.7022156386975,18
DB,Dmitry Buterin,0xa2c6e4beaa048faea81f3b7a3adcfaae211e0831,5000000.0,18
CHLOE,Chloe Clem,0xa362cd1e14705f0bdd9347fccffe0d67a7cf6e2b,400.0,18
GECKO,Gecko Coin,0xa363d5d855a9798263ca4c889ce09c0f6910656f,155273660.255836135569355586,18
MC,MonkeyCoin,0xa38b7ee9df79955b90cc4e2de90421f6baa83a3d,300.0,18
OPRAH,Oprah CEO,0xa3a122766d611a96c929c99d60a2b7e622705b6b,924943429125795.402695763,9
ODIN,Dark Matter,0xa3fd7a9746fbcf147befcd3b6654d0dbcd2c374c,81441930.895275117,9
BC,Bitcoin NFT,0xa405c01bce6405c52145479c49788415ed54ec72,830950.308526355837065949,18
ExxonMobil,ExxonMobil Metaverse,0xa407739423a8cd9719cb408c2db071cb46f4c7c6,767387143.779415173800484933,18
Cuddly,Cuddly Inu,0xa467c9adc54f2bc3406d672671129602b7d2abbd,504763748107173.696822609,9
BULLTRAP,BullTrap,0xa46cf574852b703c2651287d2a1a9c4948bdae13,35000000000.0,18
UST,TerraUSD,0xa47c8bf37f92abed4a126bda807a7b7498661acd,0.000000245424181773,18
BARBIE,BARBIE,0xa48c5cd4c83fa42a4a401560a5a29fdf010fd600,5960171108.14524627202969694,18
HEXPEPE,HexPepe,0xa4dc47748071c31bbfad52a9e053f135a109a734,500000000000.0,9
Opera,Opera Metaverse,0xa4e3bcd4d0cb3eb020060404486e78655f98717c,767387143.779415173800484933,18
RBC,Rubic,0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3,15.09,18
DUCKER,Duckereum,0xa52bffad02b1fe3f86a543a4e81962d3b3bb01a7,5001.0,18
狐火,Kitsunebi,0xa54d1ee59506788f2cc35927d9d92552a92cc5ec,1000000.0,9
TKS,Tokenswim,0xa585cb4e6e833d6fa55a992e75b9ee0743b23d69,0.1,8
Katira,The One That Got Away,0xa5904068c590a6e093f06da4e11b2bf52aaafe0a,5000000000.0,18
SHIBAI,Shib AI,0xa62385f5d92494df0d5c1cc51762bc63a2cb8d0e,85499506971.376361187278935234,18
X,X,0xa62894d5196bc44e4c3978400ad07e7b30352372,100000.0,9
DOGEX,DOGEX,0xa62d791f3f4c14b223c3a625b6f491fc2637a0be,500000000.0,9
MemEX,Meme exchange,0xa62f520fce97a86b916df93c78b3afd0227681d6,5890968852.545284874570623884,18
DARKC,DarkChain,0xa63581ee10ba4a7570aa0279240bb02a0f028d9b,100.0,6
Sybzero,SybilZero,0xa636ee3f2c24748e9fc7fd8b577f7a629e879b45,777888.999,18
KSTND,Kickstand Coin,0xa6787bcba1d1775906a64799a60df7b8011f3f46,10000000.0,18
GEE,GEE,0xa678bf3b69569c2d8d6a04df388cce7bb434be76,1696.796263466751166866,18
DINO,Dino Game,0xa68e7d9c9e9bd421d4db811b1d5d159435877b72,202832418.790452694570556942,18
KRPT,Karma Points,0xa698014bba454eeb5e82dd72270d2d6a385b35f1,5.0,18
AVA,AVA,0xa6c0c097741d55ecd9a3a7def3a8253fd022ceb9,86.91,18
TIKTOK,Tiktok Metaverse,0xa6ca5bcfb45f45e9b3076b039c6bd485180452c2,1063775661.390427501983946059,18
NO1,PRETEND,0xa6e9c705c9aa755727ff40312b0dca6db1c039b7,20000000.0,9
SONE,Skullone Inu,0xa749d0a5888a7efca8261b33ca5a50bdd25c2201,23000000.0,9
UNI-V2,Uniswap V2,0xa7f8de1f0e6964201d412fd172e5740663b35567,296200.0,18
Flokisama,Flokisama,0xa81483a8e5a917be1bfe56f4eba8d146d8e65ba0,500000.0,18
MOUSEWORM,Mouseworm,0xa848a1d33d8ef1633397a6acf617620fab8e5da8,110.4,6
GrokBalls,Grok Balls,0xa85ab89ae8710e7e6d1a8a10517fd18ea64f5f03,4245057.004090739,9
FTTB,FttBurn,0xa8bbe6fa2ae429f23716012565d4eb9e0d449aa4,79583611706.846001213893178714,18
WBONK,Wrapped Bonk,0xa8d83b1cfa1a29747a3c00cfe54156248dc9b172,10000000.0,5
Mastercard,Mastercard Metaverse,0xa91827215697bb20d142bf46db3d1bfd8f5264dc,767387143.779415173800484933,18
SZ,ShenZhen Token,0xa91a6e37514a1180bb07d4a83473640f35834ddb,100000000.0,18
Snapchat,Snapchat Metaverse,0xa950d837afa94ea1662b17d264a6a0d2f5f4e76f,767387143.779415173800484933,18
WELOOK,WeLook,0xa9d0ea9ab6e15b301a45f731dd84b0507021664a,20.0,18
NBA,NBA DAO,0xa9eb6dfdf95edb6109b69b161a7b09b8fe8d20f9,767387143.779415173800484933,18
SUKI,SUKI,0xaa28a2be895d4c8564c8f0c0896d07c19f197f89,9999999.000000000048133671,18
ABOL,Abolfazlx6,0xaa3bcf5516ac4fec33c18c1ccacab828c3de5dbf,120.2,18
NME,#halfrekt,0xaa51a8aeb12e8f1babd3bea36679261ce9f6caa9,374962.907405776747858126,18
MTR,Matter,0xaa6c7d24d03769370e1c31f7c4edf3ebe10b7cf7,489.0,18
𝔹𝕀𝕋ℂ𝕆𝕀ℕ,𝔹𝕀𝕋ℂ𝕆𝕀ℕ,0xaaa37a31980e1405f930f94c8313029d5228af28,10000000.0,9
YACC,YACC,0xaaa9dedbb0af25fa2624e73b78d2e6f63258be60,85831299241.897339710054544249,18
CEL,Celsius,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,2.2458,4
SPrize,Shibarium Prize,0xaae6bf0f45a256e99133e3e6cc567995ee5ff49c,10000000.0,9
AZK,AnonZK,0xab9380961ab2c37be501ae7b7e752b4db591f68f,30584.245187936988435738,18
XNN,Xenon,0xab95e915c123fded5bdfb6325e35ef5515f1ea69,2067.8398815940869402,18
ABBA,ABBA,0xabba808833b1d0b2437e199cd75222dff222ee7b,22741411850.627424467902811104,18
LEGEND,LEGEND,0xabfbad8acec19e85658604ae07f4d76ca57fa7a5,10000000.0,18
DTF,DeTrade.Fund,0xac27423fe4394a7196020ef4e9fd0a6a73fa744c,1850.0,18
CokeACola,Coke In The Cola,0xac5e2ff1c025cb31136ad50f6215d333259287f8,52259905.089169317533220298,18
BABYDOGE,BabyDoge ETH,0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5,442172560.643494908,9
STT,Scatter.cx,0xac9bb427953ac7fddc562adca86cf42d988047fd,1.0,18
Subway,Subway Metaverse,0xacb4fc7497b5c1ff4d87bee48ec6678193132796,767387143.779415173800484933,18
WERSE,Wagmiverse,0xacc4a18f3ca7a65972387a78dca9b3279106ca6b,6111615.211670295956398882,18
AIDOGE,AIDOGE,0xad06ee5376b9de809eb443f85047bd540d972137,12954907665.531123802730733754,18
KYOKO,Kyoko GameFi,0xad097fe9170861937a56e975fe26e877173d325d,31340839.977311199898445917,18
Oracle,Oracle Metaverse,0xad131a56c66d43d1be63eedf5e0937c52be9db66,767387143.779415173800484933,18
GENSLR,Good Gensler,0xad1a5b8538a866ecd56ddd328b50ed57ced5d936,1266.0,18
HOBBES,Hobbes Games,0xad202bb0ed5119d55495de6e43f4324f779cebec,118372774.818360320511504996,18
UNIVERSAL,UNIVERSAL-PICTURES-META,0xad21d842516e88c1bf887debfc4124e2db536215,67387143.779415173800484933,18
DODECA,Dodeca,0xadb0739822374a05653f513683ddbeba3cc81f2e,447.747395789935363325,18
BOD,Bank of Doge,0xadb1331718aa1beff21f7ad213b09a64ba40f492,64110576979.429437928,9
SCOOBY,Scooby Games,0xadfe3264c625464c3b62c707ceeb929ed2436a61,1348912986.159142,6
BANKTYRANT,Bank of Tyrant,0xae17366f1cc5f4525c89d04d2b01f8f81b837bcd,500000.0,18
23,Crying Jordan,0xae643221e1a110377b078c8064f60ee908aae202,10000000.0,18
SW,Super Wallet Token,0xae66d00496aaa25418f829140bb259163c06986e,0.091048,8
pepe,pepe on berc20,0xae8862f7ada231477590d3917068ad36bb6f6f9a,3484.845,18
APT,Aptos NFT,0xae9694e40d58403a56294b530c6f4d4181610917,4297.357360870605497935,18
PAWTH,Pawthereum,0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,284275.895421733,9
SCHWAB,Schwab Token,0xaf0569ca87220e6885f4f290f5b943b2f7020e26,1000000000.0,2
Nokia,Nokia Metaverse,0xaf20c591845cd62ae3c0b6309c645b067292ec7d,767387143.779415173800484933,18
Android,Android Metaverse,0xaf614a8c0bbd1a4c93b35be19b32192e51fb36b6,767387143.779415173800484933,18
Hardcore Twitter,Hardcore Twitter,0xafb553ce21069e11dcd6e3fa0d61671c4ffede4a,8558552.710512991,9
X,XAI,0xafe53eea0cfe20198328890b69107d5fd8159a77,30563139084708.712444556,9
BOOBS,BOOBS,0xb00bc902dd47dd2f9da64dbc46fa1aa3815b9cc3,26110840313.056433068060566696,18
Doraemon,ドラえもん(Doraemon),0xb035ac25fd4a955fee746d86cb11040315f7f139,191822233.85654581,8
BOBOA,BOBOA,0xb0b0a56675b2fedf61d073dcdd7268f7a9070bb8,13701833852.889889025180182188,18
SHAL,ShibaAlbino,0xb1034e29e22bd91fcdc1093c0261698ac7d56d24,350000000.0,9
CRIM,CRIM_PROTOCOL,0xb1133916d67ffabc7a6804ca26fd8a0134109f3e,12500000000000.0,18
BABYSHIB,BabyShib,0xb1a7f14d1681a5c23a4c098b4ede8be96bb945e6,46962045720852.962908111079066154,18
WETH,Wrapped Ether from PulseChain,0xb1a7f8b3ada1cbd7752c1306725b07d2f8b4e726,1000.0,18
BPEPE,BabyPepe,0xb1c2ca11bf2d4bc23f1e5c74ef15b9aa82ef0a0e,10000000.0,18
ANATA,Anata,0xb1c4d9831c355d98ae574057daa8f04d1bca373b,4133.435692165375086178,18
LDEX,LogicDEX,0xb1d22dffb6c9bf70544116b3ce784454cf383577,1900.0,18
DOGA,Doge Saga,0xb1dcba425d75d85390916dc32ad72b116a788840,99000000.0,9
MIM,Magic Internet Memes,0xb24daff5ca1823216dd03723bc2a27b19d9d5fbf,20000000.0,9
Maximus,Maximus,0xb2819951e23b9a46cf5dab9c95cf04e6dbb4427f,72179.457229809129878684,18
It Takes Two,It Takes Two,0xb284080d2c713054eb8eba4ef17715c277dae042,767387143.779415173800484933,18
OP,Optimism,0xb2ea9527bf05bc3b73320a1ec18bd4f2fe88d952,767387143.779415173800484933,18
Epic Games,Epic Games Metaverse,0xb2fad23a7d84fe959c584e54e82fc6e5e98b926b,767387143.779415173800484933,18
MIXCOIN,Mixaverse,0xb3a58eb551b5f80ec70b7f69ab7b664453271412,45000.0,18
GIT,gitarg,0xb3bdb3e25bb580ca98480a5fd7c98e6516750685,10102.0,6
World,Peaceful World,0xb3df313aa20a09469ad285db090c7ade297a0f2f,767387143.779415173800484933,18
WM,WM Trip to Art Basel,0xb44ff7e54bb61dcfdb223e39c07aab487d7e8b4e,70000000000.0,18
SuperBowl,SuperBowl Metaverse,0xb45d101497ac9b3da54c30d3a30981f7fb6426c4,767387143.779415173800484933,18
VSHIBA,Vitalik Shiba Buterin,0xb46bd6f438554ea26e08a33767d496f82adac3ec,10606049680674.19162911688488936,18
Cult Capital,Cult Capital,0xb46c7f6c6d6ccb41e9841d5fa4b69b3e478647f8,767387143.779415173800484933,18
Genie,GENIE COIN,0xb473d7277de556dd9090fa180363a2a251a191da,767387143.779415173800484933,18
Zuck Bucks,Zuck Bucks,0xb4bda5036c709e7e3d6cc7fe577fb616363cbb0c,767387143.779415173800484933,18
RPL,Rocket Pool,0xb4efd85c19999d84251304bda99e90b92300bd93,2.0,18
FLOK,Flokarium,0xb56c2d22d4cfacf2618e7fdd7668a1e74dccd838,2000.0,18
Costco,Costco Metaverse,0xb6008fdb3338c9ebf9ef4035b1ab91aa5fa0f055,767387143.779415173800484933,18
LCE,Love Caroline Ellison,0xb61345d94372d87ea6fe6b110473f1eab4306914,1000.0,18
POOH,POOH,0xb69753c06bb5c366be51e73bfc0cc2e3dc07e371,1.0,18
JOE,Joe Camel,0xb69a29251db01be4d742d378f5ee7019a28aa57b,2.0,18
WBTC,wrapped bitcoin,0xb6e42b3414784dabbe302697d138a50ebf06b18f,105000.0,18
0xBTC,0xBitcoin,0xb6ed7644c69416d67b522e20bc294a9a9b405b31,50.0,8
KILO,Kilo,0xb7010910eb3e31402a74282194985f0e7a82bd03,5427031241.655691779150357222,18
LONG,Long NFT,0xb7518f3aaa5875d365579398a2d91556903e712a,53596.832870922636987683,18
SFI,saffron.finance,0xb753428af26e81097e7fd17f40c88aaa3e04902c,0.031063699784252214,18
FEET,🦶 Feet Coin,0xb7671fc184f8e5c88fd157f0d30ae25d6f444843,91474228.0,18
